,rel,strength,label,pairs,rel_names
384,3.35,0.008361867239890497,temperature,"('cold', 'snow')",typical_of_concept
385,2.8,0.0008911506368047647,taste,"('juicy', 'morello')",typical_of_concept
386,3.25,0.0008255369275456957,material,"('made_of_wood', 'club')",typical_of_concept
387,3.0,0.018068651312000025,color,"('blue', 'peacock')",typical_of_concept
388,3.0,0.0017955730615767846,color,"('yellow', 'lemonade')",typical_of_concept
389,3.0,0.00925943694509417,color,"('red', 'tomato')",typical_of_concept
390,3.3,0.013122987072103885,function-action,"('fly', 'helicopter')",typical_of_concept
391,2.85,8.887435765618883e-05,part,"('wings', 'robin')",typical_of_concept
392,3.0,0.04425575302029499,color,"('blue', 'sky')",typical_of_concept
393,2.8,0.0,taste,"('sweet', 'bacca')",typical_of_concept
394,3.35,0.0009696669800072264,temperature,"('cold', 'iceberg')",typical_of_concept
395,3.0,0.008376775592073272,color,"('yellow', 'banana')",typical_of_concept
396,3.0,0.03658472791871381,color,"('yellow', 'mustard')",typical_of_concept
397,3.3,0.001030393003758767,function-action,"('used_in_cooking', 'knife')",typical_of_concept
398,3.0,0.0,color,"('black', 'tyre')",typical_of_concept
399,3.0,0.00975524161939898,color,"('green', 'celery')",typical_of_concept
400,2.8,0.01885852142739966,taste,"('sweet', 'flavor')",typical_of_concept
401,3.0,0.041104528886764975,color,"('green', 'parakeet')",typical_of_concept
402,3.45,0.00160209638530813,encyclopedic,"('dangerous', 'poison')",typical_of_concept
403,3.45,0.00010167304305683804,encyclopedic,"('dangerous', 'conspirator')",typical_of_concept
404,3.3,0.006274543026183367,function-action,"('used_in_cooking', 'cabbage')",typical_of_concept
405,3.3,9.324287497156986e-05,function-action,"('used_in_cooking', 'blade')",typical_of_concept
406,2.8,0.031306963454346956,taste,"('juicy', 'watermelon')",typical_of_concept
407,2.8,0.004475637321699234,taste,"('juicy', 'kumquat')",typical_of_concept
408,3.3,0.008778876069382397,function-action,"('fly', 'airship')",typical_of_concept
409,3.3,0.0008121640625244021,function-action,"('swim', 'bass')",typical_of_concept
410,3.3,0.0,function-action,"('swim', 'largemouth')",typical_of_concept
411,3.45,0.0013189641174235188,encyclopedic,"('dangerous', 'firearm')",typical_of_concept
412,3.3,0.000828469750413186,function-action,"('used_in_cooking', 'slicer')",typical_of_concept
413,3.3,0.005629898483645107,function-action,"('used_in_cooking', 'broccoli')",typical_of_concept
414,3.25,0.006063130117026211,material,"('made_of_wood', 'bridge')",typical_of_concept
415,2.8,0.00816863637204054,taste,"('juicy', 'nectarine')",typical_of_concept
416,3.0,0.0007544860900372118,color,"('red', 'anger')",typical_of_concept
417,2.85,0.00010290852588016615,part,"('wings', 'weaver')",typical_of_concept
418,3.35,0.0009203056743529223,temperature,"('warm', 'lava')",typical_of_concept
419,3.0,0.00502391467680301,color,"('green', 'watermelon')",typical_of_concept
420,3.45,0.0004478362103098209,encyclopedic,"('dangerous', 'sword')",typical_of_concept
421,3.4,0.0,taxonomic,"('lay_eggs', 'strigidae')",typical_of_concept
422,3.45,0.0,encyclopedic,"('dangerous', 'grapeshot')",typical_of_concept
423,2.8,0.0015390613031210645,taste,"('juicy', 'wintergreen')",typical_of_concept
424,3.3,0.0,function-action,"('swim', 'halfbeak')",typical_of_concept
425,2.95,0.0,shape,"('square', 'floppy')",typical_of_concept
426,3.45,0.00013382212549602283,encyclopedic,"('dangerous', 'arrow')",typical_of_concept
427,3.0,0.024833145590570267,color,"('red', 'lobster')",typical_of_concept
428,3.35,0.017847742186551895,temperature,"('hot', 'griddle')",typical_of_concept
429,3.0,0.010415517735567632,color,"('green', 'jade')",typical_of_concept
430,3.35,0.0010049759086681056,temperature,"('warm', 'outerwear')",typical_of_concept
431,3.3,0.0,function-action,"('used_in_cooking', 'grater')",typical_of_concept
432,3.3,0.0,function-action,"('used_in_cooking', 'pestle')",typical_of_concept
433,3.3,0.00768293184563138,function-action,"('used_in_cooking', 'onion')",typical_of_concept
434,2.85,0.0018252373597601812,part,"('wings', 'falcon')",typical_of_concept
435,3.3,0.001088834742819601,function-action,"('used_in_cooking', 'rice')",typical_of_concept
436,3.3,0.0013132261550829053,function-action,"('used_in_cooking', 'mussel')",typical_of_concept
437,3.25,0.015709210040761246,material,"('made_of_wood', 'boat')",typical_of_concept
438,3.0,0.0011348628435312342,color,"('black', 'crow')",typical_of_concept
439,3.0,0.010548944408441337,color,"('green', 'grass')",typical_of_concept
440,3.0,0.0,color,"('yellow', 'cheetah')",typical_of_concept
441,2.85,0.0010364475069133449,part,"('wings', 'duck')",typical_of_concept
442,3.3,0.0,function-action,"('fly', 'yellowhammer')",typical_of_concept
443,3.45,0.00154023811793095,encyclopedic,"('dangerous', 'gun')",typical_of_concept
444,3.4,0.0,taxonomic,"('lay_eggs', 'yellowthroat')",typical_of_concept
445,3.35,0.0006450818472943353,temperature,"('hot', 'noodle')",typical_of_concept
446,3.0,0.0011310519930108544,color,"('black', 'coal')",typical_of_concept
447,3.0,0.002881759753633659,color,"('blue', 'kingfisher')",typical_of_concept
448,3.3,0.0,function-action,"('swim', 'whiting')",typical_of_concept
449,3.45,0.0,encyclopedic,"('dangerous', 'looter')",typical_of_concept
450,2.85,0.007488997569959393,part,"('wheels', 'coupe')",typical_of_concept
451,3.3,0.0,function-action,"('swim', 'darter')",typical_of_concept
452,3.0,0.008207714119610953,color,"('green', 'salad')",typical_of_concept
453,3.45,0.0,encyclopedic,"('dangerous', 'phencyclidine')",typical_of_concept
454,3.35,0.00027404075256084564,temperature,"('warm', 'cloak')",typical_of_concept
455,3.0,0.006786147284858278,color,"('yellow', 'sunflower')",typical_of_concept
456,3.3,0.0,function-action,"('swim', 'gunnel')",typical_of_concept
457,3.25,0.004293188284251594,material,"('made_of_wood', 'peg')",typical_of_concept
458,2.8,0.15135305371970678,taste,"('juicy', 'lemon')",typical_of_concept
459,2.8,0.010899550192647501,taste,"('juicy', 'clementine')",typical_of_concept
460,3.3,0.004229948474496335,function-action,"('used_in_cooking', 'tomato')",typical_of_concept
461,2.85,0.0020372604047562046,part,"('wheels', 'scooter')",typical_of_concept
462,3.35,0.0021247854965979807,temperature,"('warm', 'bed')",typical_of_concept
463,2.95,0.0001565634781072089,shape,"('round', 'sphere')",typical_of_concept
464,3.35,0.003954617349480873,temperature,"('cold', 'snowbank')",typical_of_concept
465,2.8,0.007870706964084906,taste,"('sweet', 'apricot')",typical_of_concept
466,3.45,0.0,encyclopedic,"('dangerous', 'hippopotamus')",typical_of_concept
467,2.85,0.0015685800894734,part,"('wings', 'bird')",typical_of_concept
468,3.0,0.02124943073252902,color,"('yellow', 'marigold')",typical_of_concept
469,3.35,0.01698992062498938,temperature,"('hot', 'furnace')",typical_of_concept
470,3.0,8.60524479787271e-05,color,"('yellow', 'pyramid')",typical_of_concept
471,2.85,0.012061892261347849,part,"('wings', 'chicken')",typical_of_concept
472,3.0,0.0,color,"('black', 'housefly')",typical_of_concept
473,3.0,0.06126580896009838,color,"('yellow', 'buttercup')",typical_of_concept
474,2.85,0.02556129975198772,part,"('wheels', 'wheel')",typical_of_concept
475,3.3,0.008052203832930748,function-action,"('used_in_cooking', 'sausage')",typical_of_concept
476,3.35,0.013651182922063467,temperature,"('hot', 'summertime')",typical_of_concept
477,3.45,4.866366255348902e-05,encyclopedic,"('dangerous', 'racketeer')",typical_of_concept
478,2.8,0.11480817813323534,taste,"('juicy', 'orange')",typical_of_concept
479,3.45,0.0007987697261347556,encyclopedic,"('dangerous', 'handgun')",typical_of_concept
480,3.0,0.0010316666159492218,color,"('yellow', 'cheese')",typical_of_concept
481,2.95,0.00046597539832191596,shape,"('round', 'wheel')",typical_of_concept
482,3.45,0.00032678004219739574,encyclopedic,"('dangerous', 'tiger')",typical_of_concept
483,3.35,0.017913587907842143,temperature,"('hot', 'fireplace')",typical_of_concept
484,3.3,0.0,function-action,"('swim', 'perch')",typical_of_concept
485,3.3,0.01369321497638236,function-action,"('swim', 'bluefish')",typical_of_concept
486,3.45,0.0008583750597326896,encyclopedic,"('dangerous', 'bayonet')",typical_of_concept
487,3.35,0.0020411197102814227,temperature,"('warm', 'coat')",typical_of_concept
488,3.0,0.004350262580498827,color,"('green', 'guava')",typical_of_concept
489,3.35,0.00503415319036932,temperature,"('hot', 'chimney')",typical_of_concept
490,3.25,0.016772236557768955,material,"('made_of_wood', 'paddle')",typical_of_concept
491,2.85,0.04013398435599283,part,"('wings', 'dragonfly')",typical_of_concept
492,3.0,0.0040286545931884805,color,"('green', 'shrub')",typical_of_concept
493,3.3,0.0,function-action,"('fly', 'merganser')",typical_of_concept
494,2.8,0.0026482710838978745,taste,"('sweet', 'biscuit')",typical_of_concept
495,2.85,0.002439121863451172,part,"('wings', 'catbird')",typical_of_concept
496,2.85,0.01117219667654647,part,"('wings', 'airplane')",typical_of_concept
497,3.25,0.0005230682802938334,material,"('made_of_wood', 'hutch')",typical_of_concept
498,3.0,0.0007272209941471897,color,"('black', 'pit')",typical_of_concept
499,3.35,0.007664984515921447,temperature,"('cold', 'snowfall')",typical_of_concept
500,3.0,0.0049240870314864625,color,"('red', 'beetroot')",typical_of_concept
501,3.3,0.0030409675320063204,function-action,"('used_in_cooking', 'carrot')",typical_of_concept
502,3.0,0.008916934648525894,color,"('red', 'watermelon')",typical_of_concept
503,3.0,0.0008471702720101693,color,"('black', 'stocking')",typical_of_concept
504,3.35,0.00023981270811251153,temperature,"('warm', 'denim')",typical_of_concept
505,3.3,0.001645303696314297,function-action,"('used_in_cooking', 'flour')",typical_of_concept
506,3.0,0.016356938997091557,color,"('red', 'raspberry')",typical_of_concept
507,3.25,0.002423765834253279,material,"('made_of_wood', 'arrow')",typical_of_concept
508,3.3,0.0,function-action,"('fly', 'flycatcher')",typical_of_concept
509,3.0,0.0,color,"('red', 'lingonberry')",typical_of_concept
510,3.35,0.00034257694643425636,temperature,"('hot', 'geyser')",typical_of_concept
511,3.3,0.0,function-action,"('swim', 'seahorse')",typical_of_concept
512,3.3,0.00034061938986117466,function-action,"('swim', 'duck')",typical_of_concept
513,2.95,0.0,shape,"('square', 'doorbell')",typical_of_concept
514,3.0,0.022375640542100575,color,"('green', 'avocado')",typical_of_concept
515,3.3,0.0011157789980092243,function-action,"('used_in_cooking', 'scoop')",typical_of_concept
516,3.35,0.011101087138702614,temperature,"('cold', 'beer')",typical_of_concept
517,3.0,0.016807992489126757,color,"('red', 'geranium')",typical_of_concept
518,3.35,0.001329580968751352,temperature,"('cold', 'icicle')",typical_of_concept
519,2.85,0.0019283303062452616,part,"('wings', 'warbler')",typical_of_concept
520,3.35,0.0029609789530648015,temperature,"('warm', 'coffee')",typical_of_concept
521,3.25,0.0016757085848937718,material,"('made_of_wood', 'plywood')",typical_of_concept
522,3.3,0.0016869226831900705,function-action,"('used_in_cooking', 'oven')",typical_of_concept
523,3.3,0.00021284681063956054,function-action,"('used_in_cooking', 'blender')",typical_of_concept
524,3.25,0.017663757136442967,material,"('made_of_wood', 'lath')",typical_of_concept
525,3.0,0.012637028012877178,color,"('green', 'cucumber')",typical_of_concept
526,3.3,0.004298078758701864,function-action,"('fly', 'balloon')",typical_of_concept
527,2.85,0.0016048172444538945,part,"('wings', 'angel')",typical_of_concept
528,3.0,0.0,color,"('yellow', 'corncob')",typical_of_concept
529,2.95,0.0,shape,"('square', 'cube')",typical_of_concept
530,3.0,0.0013881159274451692,color,"('red', 'heart')",typical_of_concept
531,3.35,0.0,temperature,"('warm', 'greatcoat')",typical_of_concept
532,3.3,0.0012992916365914611,function-action,"('used_in_cooking', 'oregano')",typical_of_concept
533,3.0,0.006086852382166238,color,"('green', 'frog')",typical_of_concept
534,3.35,0.0005210269066916079,temperature,"('warm', 'turtleneck')",typical_of_concept
535,2.85,0.0016267126252503042,part,"('wings', 'bat')",typical_of_concept
536,2.95,0.0,shape,"('round', 'melon')",typical_of_concept
537,3.3,0.00015585243002361657,function-action,"('swim', 'bluefin')",typical_of_concept
538,3.0,0.02449709718192071,color,"('red', 'cherry')",typical_of_concept
539,3.25,0.008150566447517766,material,"('made_of_wood', 'chair')",typical_of_concept
540,2.85,0.0,part,"('wings', 'shoveler')",typical_of_concept
541,3.0,0.022101881417647906,color,"('blue', 'sapphire')",typical_of_concept
542,3.0,0.0,color,"('black', 'blackboard')",typical_of_concept
543,3.0,0.0,color,"('green', 'leafs')",typical_of_concept
544,3.0,0.03569323675781834,color,"('green', 'iguana')",typical_of_concept
545,2.85,0.0,part,"('wings', 'peregrine')",typical_of_concept
546,3.0,0.006110730067732802,color,"('red', 'barn')",typical_of_concept
547,2.8,0.01422396694497586,taste,"('sweet', 'watermelon')",typical_of_concept
548,3.3,0.0,function-action,"('fly', 'emberizidae')",typical_of_concept
549,2.85,0.0036972229881533977,part,"('wings', 'sparrow')",typical_of_concept
550,3.35,0.0,temperature,"('cold', 'snowdrift')",typical_of_concept
551,3.0,0.0009092195032291223,color,"('green', 'fir')",typical_of_concept
552,3.35,0.00438093766368025,temperature,"('hot', 'cooker')",typical_of_concept
553,3.25,0.001263239274402506,material,"('made_of_wood', 'pine')",typical_of_concept
554,3.35,0.010290016512110606,temperature,"('hot', 'oven')",typical_of_concept
555,2.95,0.0,shape,"('square', 'carrel')",typical_of_concept
556,2.8,0.0,taste,"('sweet', 'dewberry')",typical_of_concept
557,3.35,0.0008428914992090228,temperature,"('hot', 'jungle')",typical_of_concept
558,3.0,0.0037831897268262335,color,"('yellow', 'taxi')",typical_of_concept
559,3.3,0.0,function-action,"('swim', 'duckling')",typical_of_concept
560,3.3,0.0,function-action,"('swim', 'grindle')",typical_of_concept
561,3.0,0.0009479955174428171,color,"('green', 'crocodile')",typical_of_concept
562,3.45,0.0031573073320299767,encyclopedic,"('dangerous', 'gunman')",typical_of_concept
563,3.35,0.009827801712450956,temperature,"('hot', 'tea')",typical_of_concept
564,2.8,0.0005950848344734144,taste,"('juicy', 'citron')",typical_of_concept
565,3.0,0.003716058903990335,color,"('yellow', 'yolk')",typical_of_concept
566,2.8,0.009751758447903297,taste,"('sweet', 'pineapple')",typical_of_concept
567,2.8,0.008378744619342876,taste,"('juicy', 'juice')",typical_of_concept
568,2.95,0.0009345281634501837,shape,"('round', 'pumpkin')",typical_of_concept
569,3.3,0.0019483544456211825,function-action,"('used_in_cooking', 'confit')",typical_of_concept
570,3.25,0.021938576961501744,material,"('made_of_wood', 'oar')",typical_of_concept
571,3.3,0.0,function-action,"('fly', 'babbler')",typical_of_concept
572,3.3,0.007575942026417727,function-action,"('used_in_cooking', 'spinach')",typical_of_concept
573,2.8,0.0011470508603190588,taste,"('sweet', 'berry')",typical_of_concept
574,2.85,0.0012088039348120516,part,"('wings', 'fowl')",typical_of_concept
575,3.35,0.0,temperature,"('hot', 'igniter')",typical_of_concept
576,5.0,0.010415517735567632,color,"('green', 'jade')",typical_of_property
577,5.45,0.001357015035461716,encyclopedic,"('dangerous', 'venom')",typical_of_property
578,5.3,0.002074592696623242,function-action,"('fly', 'sky')",typical_of_property
579,5.0,0.008916934648525894,color,"('red', 'watermelon')",typical_of_property
580,5.25,0.012229410702368123,material,"('made_of_wood', 'bookcase')",typical_of_property
581,5.35,0.010431343716093817,temperature,"('cold', 'ice')",typical_of_property
582,4.8,0.005241223024217503,taste,"('juicy', 'melon')",typical_of_property
583,5.3,0.0011809396167115679,function-action,"('used_in_cooking', 'tortilla')",typical_of_property
584,5.25,0.002393116391655174,material,"('made_of_wood', 'wood')",typical_of_property
585,5.35,0.007969475803074867,temperature,"('hot', 'flame')",typical_of_property
586,5.0,0.007105753918455625,color,"('yellow', 'lemon')",typical_of_property
