pair,prop-specific,non-specific,p,l,n,i,r,b,u
"('wheels', 'minivan')",0.026492374727668844,0.17655773420479304,0.013246187363834422,0.013246187363834422,,0.07947712418300654,0.09708061002178649,,0.7969498910675381
"('wheels', 'sidecar')",0.04107142857142857,0.15773809523809523,0.02738095238095238,0.01369047619047619,,0.07678571428571428,0.08095238095238096,,0.8011904761904761
"('wheels', 'dumper')",,0.3333333333333333,,,,0.1111111111111111,0.2222222222222222,,0.6666666666666666
"('wheels', 'rig')",0.02161281179138322,0.09311224489795919,0.015329743008314436,0.006283068783068783,,0.01951058201058201,0.07360166288737717,,0.8852749433106576
"('wheels', 'carrier')",0.0011013215859030838,0.09697884837691755,,0.0011013215859030838,,0.022105414440591123,0.07487343393632642,,0.9019198300371793
"('wheels', 'jeep')",0.04341880341880342,0.3121367521367521,0.017435897435897435,0.025982905982905983,,0.14324786324786323,0.16888888888888887,,0.6444444444444444
"('wheels', 'saloon')",0.021226760357195142,0.18328209632557457,0.010613380178597571,0.010613380178597571,,0.08827404479578393,0.09500805152979065,,0.7954911433172303
"('wheels', 'coupe')",0.030202087497224073,0.18998445480790585,0.017210748389962244,0.012991339107261824,,0.0776149233844104,0.11236953142349544,,0.7798134576948702
"('wheels', 'footrest')",,0.3,,,,,0.3,,0.7
"('wheels', 'phaeton')",0.03409961685823754,0.18160919540229883,0.03409961685823754,,,0.13639846743295017,0.04521072796934866,,0.7842911877394636
"('wheels', 'hearse')",0.024976657329598504,0.25210084033613445,0.005952380952380952,0.019024276377217552,,0.09990662931839402,0.15219421101774042,,0.7229225023342671
"('wheels', 'motorbike')",0.019363951157280845,0.20548569345726264,0.01667577911427009,0.0026881720430107525,,0.1083925642427556,0.09709312921450702,,0.7751503553854565
"('wheels', 'bus')",0.022002386753517976,0.16852990900502213,0.010286907662473274,0.011715479091044702,,0.05729227785788872,0.11123763114713342,,0.8094677042414599
"('wheels', 'backhoe')",0.04,0.28,0.02,0.02,,0.14,0.14,,0.68
"('wheels', 'undercarriage')",0.057692307692307696,0.28846153846153844,0.038461538461538464,0.019230769230769232,,0.17307692307692307,0.11538461538461539,,0.6538461538461539
"('wheels', 'axle')",0.05405405405405406,0.10810810810810811,0.02702702702702703,0.02702702702702703,,0.06756756756756757,0.04054054054054054,,0.8378378378378378
"('wheels', 'stagecoach')",0.03352783180513105,0.16180420487172364,0.03352783180513105,,,0.04445679355376494,0.11734741131795869,,0.8046679633231454
"('wheels', 'trolley')",0.03716924471641453,0.19185222958807865,0.018584622358207264,0.018584622358207264,,0.08663380361493568,0.10521842597314296,,0.7709785256955067
"('wheels', 'cabriolet')",0.030637254901960786,0.29534313725490197,0.030637254901960786,,,0.1323529411764706,0.16299019607843138,,0.6740196078431372
"('wheels', 'dray')",,0.20634920634920637,,,,,0.20634920634920637,,0.7936507936507936
"('wheels', 'trailer')",0.04464423522148479,0.20448114420949737,0.02358474387336866,0.02105949134811614,,0.10140668141517038,0.10307446279432697,,0.7508746205690178
"('wheels', 'limousine')",0.015875303500942718,0.18624615113329623,0.0032051282051282055,0.012670175295814512,,0.09159568022643318,0.09465047090686307,,0.797878545365761
"('wheels', 'wheel')",0.048608085209392395,0.2991043330912612,0.024304042604696197,0.024304042604696197,,0.13759380295328008,0.1615105301379811,,0.6522875816993464
"('wheels', 'ambulance')",0.02118537200504414,0.15220680958385877,0.01059268600252207,0.01059268600252207,,0.0748213535098781,0.07738545607398066,,0.8266078184110972
"('wheels', 'pedicab')",0.027527527527527528,0.41291291291291293,0.027527527527527528,,,0.1926926926926927,0.22022022022022023,,0.5595595595595596
"('wheels', 'chassis')",0.038834951456310676,0.2524271844660194,0.019417475728155338,0.019417475728155338,,0.11650485436893204,0.13592233009708737,,0.7087378640776699
"('wheels', 'unicycle')",0.1699346405228758,0.26361655773420484,0.11328976034858389,0.056644880174291944,,0.1503267973856209,0.11328976034858389,,0.5664488017429194
"('wheels', 'airplane')",0.022374081449650047,0.10163330189008839,0.011187040724825023,0.011187040724825023,,0.030964958250358107,0.07066834363973029,,0.8759926166602616
"('wheels', 'cart')",0.03694046066927423,0.1895914819643633,0.018470230334637114,0.018470230334637114,,0.0823554976097349,0.10723598435462843,,0.7734680573663625
"('wheels', 'lorry')",0.04170212765957446,0.19056737588652484,0.02085106382978723,0.02085106382978723,,0.10049645390070922,0.09007092198581561,,0.7677304964539008
"('wheels', 'coach')",,0.01932367149758454,,,,0.004830917874396135,0.014492753623188406,,0.9806763285024154
"('wheels', 'bike')",0.032400339270568276,0.17425784563189142,0.016200169635284138,0.016200169635284138,,0.07497879558948262,0.09927905004240882,,0.7933418150975403
"('wheels', 'auto')",0.016820987654320985,0.14907407407407405,0.009567901234567902,0.007253086419753086,,0.0699074074074074,0.07916666666666666,,0.8341049382716049
"('wheels', 'snowplow')",0.061237373737373736,0.36742424242424243,0.030618686868686868,0.030618686868686868,,0.12247474747474747,0.24494949494949494,,0.5713383838383839
"('wheels', 'carriage')",0.021348345163308042,0.16431426939707922,0.018547224715128766,0.0028011204481792717,,0.05390117211933317,0.11041309727774605,,0.8143373854396128
"('wheels', 'snowmobile')",,0.22060185185185185,,,,0.07222222222222223,0.1483796296296296,,0.7793981481481481
"('wheels', 'pram')",0.047619047619047616,0.23809523809523805,,0.047619047619047616,,0.047619047619047616,0.19047619047619047,,0.7142857142857143
"('wheels', 'tractor')",0.06545454545454545,0.35393939393939394,0.04363636363636364,0.02181818181818182,,0.18121212121212124,0.17272727272727273,,0.5806060606060607
"('wheels', 'railcar')",0.0438140267927502,0.12371946414499606,0.0219070133963751,0.0219070133963751,,0.028999211977935382,0.09472025216706069,,0.8324665090622537
"('wheels', 'vehicle')",0.019480931531188527,0.16235167206040993,0.009740465765594264,0.009740465765594264,,0.06331302747636271,0.09903864458404721,,0.8181673964084015
"('wheels', 'motorcycle')",0.028332680506593554,0.19091918004961483,0.014166340253296777,0.014166340253296777,,0.08241937589763676,0.10849980415197806,,0.7807481394437916
"('wheels', 'train')",0.01948051948051948,0.12987012987012986,0.012987012987012988,0.006493506493506494,,0.032467532467532464,0.09740259740259741,,0.8506493506493507
"('wheels', 'roadster')",0.039016812865497075,0.2236842105263158,0.03380847953216374,0.005208333333333333,,0.1118421052631579,0.1118421052631579,,0.7372989766081872
"('wheels', 'taxicab')",0.037037037037037035,0.29012345679012347,0.037037037037037035,,,0.08024691358024691,0.2098765432098765,,0.6728395061728395
"('wheels', 'buggy')",0.06322378716744914,0.28106416275430357,0.03161189358372457,0.03161189358372457,,0.1136150234741784,0.16744913928012517,,0.6557120500782473
"('wheels', 'bogie')",0.0924775707384403,0.15320910973084886,0.0924775707384403,,,0.10697032436162872,0.04623878536922015,,0.7543133195307107
"('wheels', 'caravan')",0.033460921101370535,0.19311026052599087,0.022307280734247027,0.011153640367123513,,0.10787340000823147,0.0852368605177594,,0.7734288183726387
"('wheels', 'motorcar')",0.05000000000000001,0.3,0.05000000000000001,,,0.15,0.15,,0.65
"('wheels', 'stanhope')",,0.0588235294117647,,,,,0.0588235294117647,,0.9411764705882352
"('wheels', 'suv')",0.020563322788039594,0.1667772221655271,0.010281661394019797,0.010281661394019797,,0.0637820185733238,0.1029952035922033,,0.8126594550464333
"('wheels', 'automobile')",0.02526115859449193,0.19221272554605887,0.0100664767331434,0.015194681861348529,,0.08091168091168092,0.11130104463437797,,0.7825261158594491
"('wheels', 'streetcar')",0.03713527851458886,0.22015915119363397,0.03713527851458886,,,0.1229000884173298,0.09725906277630415,,0.7427055702917773
"('wheels', 'racer')",0.02756725097268125,0.18756474082751118,0.01716604610299962,0.01040120486968163,,0.07483244780989835,0.11273229301761285,,0.7848680081998076
"('wheels', 'truck')",0.026492374727668844,0.19198257080610023,0.013246187363834422,0.013246187363834422,,0.07503267973856209,0.11694989106753813,,0.7815250544662309
"('lay_eggs', 'bass')",0.02790374677002584,0.3375710594315246,0.02790374677002584,,,0.18667635658914727,0.15089470284237724,,0.6345251937984496
"('lay_eggs', 'curlew')",,0.3333333333333333,,,,0.16666666666666666,0.16666666666666666,,0.6666666666666666
"('lay_eggs', 'smallmouth')",,0.4713622291021672,,,,0.24226006191950467,0.22910216718266252,,0.5286377708978328
"('lay_eggs', 'crow')",,0.41346153846153844,,,,0.1971153846153846,0.21634615384615385,,0.5865384615384616
"('lay_eggs', 'turkey')",0.028917310167310167,0.23069498069498068,0.028917310167310167,,,0.1680984555984556,0.0625965250965251,,0.7403877091377091
"('lay_eggs', 'pickerel')",,0.43888888888888894,,,,0.25555555555555554,0.18333333333333332,,0.5611111111111111
"('lay_eggs', 'roach')",,0.019230769230769232,,,,0.019230769230769232,,,0.9807692307692308
"('lay_eggs', 'hen')",0.061684981684981675,0.22673992673992677,0.061684981684981675,,,0.18505494505494507,0.04168498168498168,,0.7115750915750917
"('lay_eggs', 'turtle')",0.04061224489795918,0.29428571428571426,0.04061224489795918,,,0.15214285714285714,0.14214285714285713,,0.6651020408163265
"('lay_eggs', 'robin')",0.1358695652173913,0.03260869565217391,0.1358695652173913,,,,0.03260869565217391,,0.8315217391304348
"('lay_eggs', 'salmon')",0.039309693002415366,0.30223264606013933,0.039309693002415366,,,0.1843035670528932,0.11792907900724614,,0.6584576609374453
"('lay_eggs', 'platypus')",0.14285714285714285,0.2857142857142857,0.14285714285714285,,,0.21428571428571427,0.07142857142857142,,0.5714285714285714
"('lay_eggs', 'plaice')",0.05110275689223057,0.42834586466165414,0.05110275689223057,,,0.22393483709273182,0.2044110275689223,,0.5205513784461153
"('lay_eggs', 'creeper')",,,,,,,,,1.0
"('lay_eggs', 'pintail')",,0.45454545454545453,,,,0.2727272727272727,0.18181818181818182,,0.5454545454545454
"('lay_eggs', 'tortoise')",0.05631276901004305,0.21538737446197992,0.05631276901004305,,,0.12482065997130559,0.09056671449067433,,0.728299856527977
"('lay_eggs', 'albatross')",0.048490127758420445,0.22415795586527293,0.048490127758420445,,,0.1212253193960511,0.10293263646922182,,0.7273519163763065
"('lay_eggs', 'duck')",0.06472634577897736,0.3277882741040636,0.06472634577897736,,,0.2949722597091018,0.03281601439496176,,0.6074853801169591
"('lay_eggs', 'sardine')",0.03530377668308702,0.3294334975369458,0.03530377668308702,,,0.1882183908045977,0.14121510673234808,,0.6352627257799671
"('lay_eggs', 'trout')",0.042413487133984025,0.3303460514640639,0.042413487133984025,,,0.2031055900621118,0.12724046140195208,,0.6272404614019521
"('lay_eggs', 'linnet')",,0.875,,,,0.875,,,0.125
"('lay_eggs', 'halibut')",0.027594885734420614,0.30883922279271114,0.027594885734420614,,,0.17086479412060807,0.13797442867210308,,0.6635658914728682
"('lay_eggs', 'crane')",0.04359756097560976,0.16128048780487805,0.04359756097560976,,,0.05579268292682926,0.10548780487804879,,0.7951219512195122
"('lay_eggs', 'crocodile')",0.03060640732265446,0.23197940503432493,0.03060640732265446,,,0.10068649885583524,0.13129290617848968,,0.7374141876430206
"('lay_eggs', 'flounder')",,0.32673002673002677,,,,0.1653301653301653,0.1613998613998614,,0.6732699732699733
"('lay_eggs', 'stork')",0.08444816053511706,0.13628762541806022,0.08444816053511706,,,0.12667224080267558,0.009615384615384616,,0.7792642140468228
"('lay_eggs', 'rattlesnake')",0.02367109634551495,0.1951827242524917,0.02367109634551495,,,0.16569767441860464,0.029485049833887042,,0.7811461794019933
"('lay_eggs', 'chicken')",0.05646577498033045,0.2807301337529504,0.05646577498033045,,,0.26785208497246266,0.012878048780487806,,0.662804091266719
"('lay_eggs', 'char')",0.0626475279106858,0.42985645933014355,0.0626475279106858,,,0.273237639553429,0.1566188197767145,,0.5074960127591707
"('lay_eggs', 'egret')",0.043025362318840576,0.22554347826086954,0.043025362318840576,,,0.21512681159420288,0.010416666666666666,,0.7314311594202898
"('lay_eggs', 'leatherback')",0.10068649885583524,0.27345537757437066,0.10068649885583524,,,0.06121281464530892,0.21224256292906177,,0.625858123569794
"('lay_eggs', 'lark')",,0.1680769230769231,,,,0.07923076923076924,0.08884615384615385,,0.8319230769230769
"('lay_eggs', 'quail')",0.06372435152922958,0.29719318621757645,0.06372435152922958,,,0.2812040263259775,0.015989159891598916,,0.639082462253194
"('swim', 'bear')",,0.029401302100812134,,,,0.0047687764279481844,0.02463252567286395,,0.9705986978991878
"('swim', 'sheldrake')",,0.0899209486166008,,,,0.0449604743083004,0.0449604743083004,,0.9100790513833992
"('swim', 'leopard')",0.0014492753623188404,0.04526070745387933,0.0014492753623188404,,,0.01538618162954317,0.02987452582433615,,0.9532900171838019
"('swim', 'mammal')",0.0036469570996063476,0.06471239197201874,0.0036469570996063476,,,0.022814578418533606,0.041897813553485125,,0.9316406509283749
"('swim', 'mouse')",,0.04037283642125792,,,,0.013457612140419307,0.026915224280838614,,0.9596271635787421
"('swim', 'shark')",0.0016592282846152817,0.05561631351105035,0.0016592282846152817,,,0.011151541956495517,0.04446477155455483,,0.9427244582043344
"('swim', 'fawn')",,0.039774548562880645,,,,0.003826530612244898,0.03594801795063575,,0.9602254514371193
"('swim', 'bay')",0.0009920204856262885,0.05698939080359443,0.0009920204856262885,,,0.007183380260989044,0.04980601054260538,,0.9420185887107794
"('swim', 'sunfish')",0.01100665883274579,0.17600890962344562,0.01100665883274579,,,0.055966933838445844,0.1200419757849998,,0.8129844315438086
"('swim', 'haddock')",,0.08832945213874248,,,,0.02279200882461086,0.06553744331413164,,0.9116705478612575
"('swim', 'plaice')",,0.2712530712530713,,,,0.05061425061425062,0.22063882063882065,,0.7287469287469287
"('swim', 'glutton')",,0.009036144578313254,,,,0.009036144578313254,,,0.9909638554216866
"('swim', 'cat')",0.0008215414233232065,0.034355747639941266,0.0008215414233232065,,,0.008677666817140167,0.025678080822801094,,0.9648227109367357
"('swim', 'crab')",0.004095103998215581,0.082553811409134,0.004095103998215581,,,0.02126665923158423,0.06128715217754977,,0.9133510845926505
"('swim', 'darter')",,0.05229419703103913,,,,0.026147098515519565,0.026147098515519565,,0.9477058029689608
"('swim', 'goldeneye')",,0.022346600331674956,,,,0.014897733554449974,0.007448866777224987,,0.9776533996683251
"('swim', 'reindeer')",,0.04032799621133513,,,,0.010812993204880566,0.029515003006454564,,0.9596720037886649
"('swim', 'pony')",,0.04518693321955408,,,,0.010027418873745825,0.03515951434580826,,0.954813066780446
"('swim', 'bass')",0.001594701555333104,0.04847031161527413,0.001594701555333104,,,0.008572326657449144,0.03989798495782499,,0.9499349868293927
"('swim', 'catfish')",0.002476416864800424,0.05164272750037193,0.002476416864800424,,,0.012399113205066386,0.039243614295305554,,0.9458808556348275
"('swim', 'gander')",,0.04284420289855073,,,,0.004166666666666667,0.03867753623188406,,0.9571557971014494
"('swim', 'runner')",0.0011384119520557688,0.03291140761453394,0.0011384119520557688,,,0.005536595565364381,0.027374812049169566,,0.9659501804334102
"('swim', 'snake')",0.0014150936177776117,0.039147750347547645,0.0014150936177776117,,,0.013072316315045612,0.026075434032502037,,0.9594371560346747
"('swim', 'barbet')",,,,,,,,,1.0
"('swim', 'rodent')",0.0018610421836228288,0.04234300679413217,0.0018610421836228288,,,0.012453825527685933,0.029889181266446237,,0.9557959510222451
"('swim', 'seal')",0.0010744285685128526,0.03992160213595299,0.0010744285685128526,,,0.009298610639469495,0.0306229914964835,,0.9590039692955342
