context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
respective,12,0.0,0.0,0.0,0.0
replies,12,0.0,0.0,0.0,0.01
missile,12,0.0,0.0,0.0,0.01
tide,12,0.0,0.0,0.0,0.01
puerto,12,0.0,0.0,0.0,0.0
situations,12,0.0,0.0,0.0,0.01
monitors,12,0.0,0.0,0.0,0.01
rushing,12,0.0,0.0,0.0,0.0
prayers,12,0.0,0.0,0.0,0.0
broadcasts,12,0.01,0.0,0.0,0.03
grande,12,0.0,0.0,0.0,0.01
partying,12,0.0,0.0,0.0,0.01
occupying,12,0.0,0.0,0.0,0.0
restarted,12,0.0,0.0,0.0,0.01
channel,12,0.02,0.01,0.0,0.13
simpsons,12,0.01,0.01,0.0,0.09
broadcast,12,0.01,0.01,0.0,0.06
deer,12,0.02,0.01,0.0,0.12
live,12,0.01,0.0,0.0,0.02
guy,12,0.01,0.0,0.0,0.02
lake,12,0.01,0.01,0.01,0.03
adventures,12,0.01,0.01,0.0,0.04
sony,12,0.01,0.0,0.0,0.02
crime,12,0.0,0.0,0.0,0.01
tails,12,0.01,0.01,0.0,0.03
thriller,12,0.0,0.0,0.0,0.01
turner,12,0.01,0.01,0.0,0.03
snake,12,0.01,0.01,0.0,0.02
specials,12,0.01,0.0,0.0,0.02
producers,12,0.01,0.01,0.0,0.04
harrison,12,0.01,0.0,0.0,0.04
crab,12,0.08,0.08,0.0,0.62
observer,12,0.01,0.0,0.0,0.04
poker,12,0.0,0.0,0.0,0.02
bats,12,0.01,0.01,0.0,0.12
pilots,12,0.0,0.0,0.0,0.02
tail,12,0.01,0.01,0.0,0.03
directors,12,0.0,0.0,0.0,0.01
mexican,12,0.01,0.0,0.0,0.01
miniseries,12,0.0,0.0,0.0,0.02
turkey,12,0.01,0.01,0.0,0.05
la,12,0.0,0.0,0.0,0.01
male,12,0.01,0.01,0.0,0.02
wolves,12,0.0,0.0,0.0,0.01
eleventh,12,0.0,0.0,0.0,0.02
tibetan,12,0.01,0.01,0.0,0.03
global,12,0.0,0.0,0.0,0.01
noir,12,0.01,0.01,0.0,0.1
mice,12,0.0,0.0,0.0,0.01
unincorporated,12,0.01,0.01,0.0,0.04
planet,12,0.0,0.0,0.0,0.01
supernatural,12,0.0,0.0,0.0,0.01
duchess,12,0.01,0.01,0.0,0.06
programme,12,0.0,0.0,0.0,0.0
completing,12,0.0,0.0,0.0,0.01
leaders,12,0.0,0.0,0.0,0.01
inhabit,12,0.0,0.0,0.0,0.01
sources,12,0.01,0.0,0.0,0.01
aliens,12,0.0,0.0,0.0,0.0
worlds,12,0.0,0.0,0.0,0.02
conspiracy,12,0.0,0.0,0.0,0.02
brook,12,0.01,0.0,0.0,0.02
superhero,12,0.0,0.0,0.0,0.01
whistle,12,0.0,0.0,0.0,0.02
dixie,12,0.0,0.0,0.0,0.01
fauna,12,0.01,0.01,0.0,0.04
reconnaissance,12,0.01,0.0,0.0,0.02
cypress,12,0.01,0.01,0.0,0.07
michaels,12,0.0,0.0,0.0,0.0
defeats,12,0.0,0.0,0.0,0.01
stud,12,0.0,0.0,0.0,0.01
socks,12,0.0,0.0,0.0,0.02
travis,12,0.0,0.0,0.0,0.0
deaths,12,0.0,0.0,0.0,0.01
disappearance,12,0.0,0.0,0.0,0.0
augustus,12,0.0,0.0,0.0,0.0
corruption,12,0.0,0.0,0.0,0.01
piper,12,0.0,0.0,0.0,0.0
rotten,12,0.01,0.01,0.0,0.02
displaced,12,0.0,0.0,0.0,0.0
edwin,12,0.0,0.0,0.0,0.01
slaves,12,0.0,0.0,0.0,0.01
werewolf,12,0.0,0.0,0.0,0.01
rats,12,0.0,0.0,0.0,0.01
waters,12,0.01,0.0,0.0,0.03
beast,12,0.0,0.0,0.0,0.01
negative,12,0.0,0.0,0.0,0.02
arid,12,0.0,0.0,0.0,0.01
saga,12,0.02,0.01,0.0,0.11
restrictions,12,0.0,0.0,0.0,0.01
savannah,12,0.0,0.0,0.0,0.0
imposed,12,0.0,0.0,0.0,0.0
deity,12,0.0,0.0,0.0,0.01
battles,12,0.0,0.0,0.0,0.01
engaging,12,0.0,0.0,0.0,0.0
gigantic,12,0.0,0.0,0.0,0.0
pleasing,12,0.0,0.0,0.0,0.0
dusk,12,0.0,0.0,0.0,0.01
leak,12,0.0,0.0,0.0,0.01
leaps,12,0.0,0.0,0.0,0.0
surge,12,0.0,0.0,0.0,0.01
sail,12,0.0,0.0,0.0,0.01
exhausted,12,0.0,0.0,0.0,0.0
goliath,12,0.0,0.0,0.0,0.0
rations,12,0.01,0.01,0.0,0.03
palm,12,0.03,0.02,0.01,0.11
rolls,12,0.01,0.01,0.0,0.07
sliced,12,0.02,0.02,0.0,0.05
beet,12,0.05,0.04,0.01,0.24
chopped,12,0.03,0.02,0.01,0.12
fermented,12,0.02,0.02,0.0,0.07
stewed,12,0.01,0.01,0.0,0.02
moth,12,0.01,0.01,0.0,0.03
fresh,12,0.03,0.01,0.01,0.07
steamed,12,0.01,0.01,0.0,0.04
bread,12,0.04,0.03,0.02,0.12
pickle,12,0.03,0.03,0.0,0.09
