context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
baronet,6,0.0,0.0,0.0,0.01
concerto,6,0.0,0.0,0.0,0.01
asked,6,0.0,0.0,0.0,0.01
started,6,0.01,0.0,0.0,0.01
bernard,6,0.0,0.0,0.0,0.01
wartime,6,0.0,0.0,0.0,0.01
mechanical,6,0.0,0.0,0.0,0.01
peaked,6,0.0,0.0,0.0,0.0
we,6,0.01,0.0,0.0,0.02
kenny,6,0.0,0.0,0.0,0.0
own,6,0.01,0.01,0.0,0.03
pagan,6,0.0,0.0,0.0,0.01
emergency,6,0.0,0.0,0.0,0.0
midlands,6,0.0,0.0,0.0,0.0
royalty,6,0.0,0.0,0.0,0.0
1982,6,0.0,0.0,0.0,0.01
dedication,6,0.0,0.0,0.0,0.0
grades,6,0.0,0.0,0.0,0.0
17,6,0.0,0.0,0.0,0.0
roland,6,0.0,0.0,0.0,0.01
organisation,6,0.0,0.0,0.0,0.01
edgar,6,0.0,0.0,0.0,0.01
premier,6,0.0,0.0,0.0,0.01
funds,6,0.0,0.0,0.0,0.0
1891,6,0.0,0.0,0.0,0.01
tribute,6,0.0,0.0,0.0,0.0
lone,6,0.01,0.0,0.0,0.01
steals,6,0.01,0.01,0.0,0.06
approached,6,0.0,0.0,0.0,0.0
independent,6,0.01,0.0,0.0,0.01
money,6,0.01,0.01,0.0,0.03
development,6,0.0,0.0,0.0,0.01
1983,6,0.01,0.01,0.0,0.05
patriarch,6,0.0,0.0,0.0,0.0
sunbeam,6,0.0,0.0,0.0,0.0
tenders,6,0.0,0.0,0.0,0.02
thunderbird,6,0.0,0.0,0.0,0.0
diamonds,6,0.0,0.0,0.0,0.0
benny,6,0.0,0.0,0.0,0.0
taller,6,0.0,0.0,0.0,0.0
feast,6,0.0,0.0,0.0,0.01
pets,6,0.01,0.01,0.0,0.03
kashmir,6,0.0,0.0,0.0,0.0
app,6,0.0,0.0,0.0,0.0
katie,6,0.0,0.0,0.0,0.0
singh,6,0.0,0.0,0.0,0.01
ferguson,6,0.0,0.0,0.0,0.01
memoirs,6,0.0,0.0,0.0,0.0
bengal,6,0.01,0.0,0.0,0.01
mtv,6,0.0,0.0,0.0,0.0
casting,6,0.0,0.0,0.0,0.0
submerged,6,0.0,0.0,0.0,0.01
clown,6,0.0,0.0,0.0,0.0
sentence,6,0.0,0.0,0.0,0.0
inventory,6,0.0,0.0,0.0,0.0
thirteenth,6,0.0,0.0,0.0,0.0
seventeen,6,0.0,0.0,0.0,0.01
interviews,6,0.0,0.0,0.0,0.0
remarked,6,0.0,0.0,0.0,0.01
false,6,0.0,0.0,0.0,0.0
correctly,6,0.0,0.0,0.0,0.0
davies,6,0.0,0.0,0.0,0.0
commands,6,0.0,0.0,0.0,0.0
homage,6,0.0,0.0,0.0,0.0
piano,6,0.0,0.0,0.0,0.0
maine,6,0.0,0.0,0.0,0.0
elliott,6,0.0,0.0,0.0,0.0
barbara,6,0.0,0.0,0.0,0.0
circular,6,0.0,0.0,0.0,0.0
1890,6,0.0,0.0,0.0,0.0
turkish,6,0.0,0.0,0.0,0.0
85,6,0.0,0.0,0.0,0.0
utilizing,6,0.0,0.0,0.0,0.0
advantages,6,0.01,0.01,0.0,0.03
secured,6,0.0,0.0,0.0,0.01
reviewed,6,0.0,0.0,0.0,0.0
losing,6,0.0,0.0,0.0,0.01
permitted,6,0.01,0.01,0.0,0.03
knowing,6,0.01,0.01,0.0,0.03
greatly,6,0.0,0.0,0.0,0.0
introduce,6,0.0,0.0,0.0,0.0
900,6,0.01,0.01,0.0,0.03
aircraft,6,0.02,0.01,0.01,0.03
fighter,6,0.01,0.01,0.0,0.02
flights,6,0.01,0.0,0.0,0.02
upgrade,6,0.01,0.0,0.0,0.01
baptiste,6,0.0,0.0,0.0,0.01
mk,6,0.01,0.01,0.0,0.03
50,6,0.01,0.0,0.0,0.01
15,6,0.02,0.02,0.0,0.08
replaced,6,0.01,0.0,0.01,0.02
deluxe,6,0.01,0.01,0.0,0.04
program,6,0.01,0.0,0.0,0.01
camp,6,0.01,0.0,0.0,0.01
code,6,0.0,0.0,0.0,0.01
1990,6,0.0,0.0,0.0,0.0
danger,6,0.0,0.0,0.0,0.0
piloted,6,0.0,0.0,0.0,0.01
performance,6,0.01,0.0,0.0,0.01
flyer,6,0.01,0.01,0.0,0.03
nato,6,0.01,0.01,0.0,0.05
